country,51 Open evergreen broadleaved - 10-20,51 Open evergreen broadleaved - 20-30,51 Open evergreen broadleaved - 30-40,51 Open evergreen broadleaved - 40-50,51 Open evergreen broadleaved - 50-60,51 Open evergreen broadleaved - 60-70,51 Open evergreen broadleaved - 70-80,51 Open evergreen broadleaved - 80-90,51 Open evergreen broadleaved - 90-100,52 Closed evergreen broadleaved - 10-20,52 Closed evergreen broadleaved - 20-30,52 Closed evergreen broadleaved - 30-40,52 Closed evergreen broadleaved - 40-50,52 Closed evergreen broadleaved - 50-60,52 Closed evergreen broadleaved - 60-70,52 Closed evergreen broadleaved - 70-80,52 Closed evergreen broadleaved - 80-90,52 Closed evergreen broadleaved - 90-100,61 Open deciduous broadleaved - 10-20,61 Open deciduous broadleaved - 20-30,61 Open deciduous broadleaved - 30-40,61 Open deciduous broadleaved - 40-50,61 Open deciduous broadleaved - 50-60,61 Open deciduous broadleaved - 60-70,61 Open deciduous broadleaved - 70-80,61 Open deciduous broadleaved - 80-90,61 Open deciduous broadleaved - 90-100,62 Closed deciduous broadleaved - 10-20,62 Closed deciduous broadleaved - 20-30,62 Closed deciduous broadleaved - 30-40,62 Closed deciduous broadleaved - 40-50,62 Closed deciduous broadleaved - 50-60,62 Closed deciduous broadleaved - 60-70,62 Closed deciduous broadleaved - 70-80,62 Closed deciduous broadleaved - 80-90,62 Closed deciduous broadleaved - 90-100,71 Open evergreen needleleaved - 10-20,71 Open evergreen needleleaved - 20-30,71 Open evergreen needleleaved - 30-40,71 Open evergreen needleleaved - 40-50,71 Open evergreen needleleaved - 50-60,71 Open evergreen needleleaved - 60-70,71 Open evergreen needleleaved - 70-80,71 Open evergreen needleleaved - 80-90,71 Open evergreen needleleaved - 90-100,72 Closed evergreen needleleaved - 10-20,72 Closed evergreen needleleaved - 20-30,72 Closed evergreen needleleaved - 30-40,72 Closed evergreen needleleaved - 40-50,72 Closed evergreen needleleaved - 50-60,72 Closed evergreen needleleaved - 60-70,72 Closed evergreen needleleaved - 70-80,72 Closed evergreen needleleaved - 80-90,72 Closed evergreen needleleaved - 90-100,81 Open deciduous needleleaved - 10-20,81 Open deciduous needleleaved - 20-30,81 Open deciduous needleleaved - 30-40,81 Open deciduous needleleaved - 40-50,81 Open deciduous needleleaved - 50-60,81 Open deciduous needleleaved - 60-70,81 Open deciduous needleleaved - 70-80,81 Open deciduous needleleaved - 80-90,81 Open deciduous needleleaved - 90-100,82 Closed deciduous needleleaved - 10-20,82 Closed deciduous needleleaved - 20-30,82 Closed deciduous needleleaved - 30-40,82 Closed deciduous needleleaved - 40-50,82 Closed deciduous needleleaved - 50-60,82 Closed deciduous needleleaved - 60-70,82 Closed deciduous needleleaved - 70-80,82 Closed deciduous needleleaved - 80-90,82 Closed deciduous needleleaved - 90-100,91 Open mixed forest - 10-20,91 Open mixed forest - 20-30,91 Open mixed forest - 30-40,91 Open mixed forest - 40-50,91 Open mixed forest - 50-60,91 Open mixed forest - 60-70,91 Open mixed forest - 70-80,91 Open mixed forest - 80-90,91 Open mixed forest - 90-100,92 Closed mixed forest - 10-20,92 Closed mixed forest - 20-30,92 Closed mixed forest - 30-40,92 Closed mixed forest - 40-50,92 Closed mixed forest - 50-60,92 Closed mixed forest - 60-70,92 Closed mixed forest - 70-80,92 Closed mixed forest - 80-90,92 Closed mixed forest - 90-100
Bhutan,0.0003378949566082696,0.0003819870464269849,0.0003159929366615068,0.0005373246806237663,0.0005440916060238112,0.0003830329908478023,0.0003486812246911077,0.00015723151227207917,2.856865398825903e-05,0.01349612341406,0.0092694443142515,0.0104475628863556,0.0288884329954899,0.0644633990615194,0.0827400476075558,0.2162861476384159,0.5299780936739774,0.182207630516833,0.0005983795268309344,0.0003859075848170864,0.0004364621405201774,0.0011351190732285,0.0012178223316383,0.0013818302493581,0.0035318820861321,0.009412821203777,0.0028837233709011,0.0110330793375586,0.0123905885454952,0.0109181793936667,0.020913547301711,0.0229754913734687,0.0196438701591679,0.0217425689449095,0.0178863910860422,0.0035663453903086,0.00054526690857518,0.0008993548332079636,0.00089135865860094,0.0020696593803016,0.0017783197339636,0.000995772868126368,0.0014852146421532,0.0009745292327410732,0.00022904772951193308,0.0210446166237654,0.0236472121856598,0.0338255137042263,0.0907124708708738,0.0938942614327398,0.0844417575172891,0.2634732803043845,0.6014577055262882,0.0794028085173064,6.620065002493902e-05,8.319222993691255e-05,7.894440250311163e-05,0.00014008967885104084,0.0002945956657736211,0.0003921663136485639,0.0004339028923973675,0.000264551334808516,0.0003493520967717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002622124864544162,0.0003077450557868514,0.00023276190086400392,0.0003224058078372166,0.0005298910673429071,0.0005045943473984168,0.00046687710344064514,0.0002300190453188596,0.0003833693542958372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0002238009578670242,3.787936441507973e-05,1.3678673335244398e-05,6.542882752569313e-06,2.9531716521091766e-06,3.507358574114171e-06,1.600062328001442e-06,5.155729567718481e-07,2.9646320598430975e-07,3.666043468797398e-07,1.4615007160045934e-07,7.124866385765928e-08,0.0,1.4615923760175065e-07,0.0,0.0,7.308636895686504e-08,0.0,0.0033783941944165,0.0006258227330086883,0.0005252239555124903,0.00035261964008390567,0.00012285034582348254,9.271948328028107e-05,6.455176278508896e-05,5.464808958066669e-05,3.315072697665087e-05,0.0091070589626679,0.0035552679497659,0.0021444755820056,0.0019019981107237,0.0009274511354059972,0.0008030121035853971,0.0003463481255905952,0.0002663571364956127,0.0002099345772554013,0.0594353778600732,0.0181094498816611,0.0219525355893855,0.0117192792912766,0.0061862906677391,0.0019282380933861,0.0015632058206134,0.0009647006029971286,0.0008210197798338107,0.0349112810611076,0.0222336511115898,0.0212074191412225,0.0286673941050621,0.0241746282067996,0.018662405278269,0.0255733118750661,0.0273480885451868,0.0315554075838113,0.000607014450072011,6.059996576343498e-05,3.2040433623592435e-05,1.6659122127795372e-05,1.2220841654198011e-05,6.064985413445356e-06,5.540015081351157e-06,3.724820260231354e-06,2.2013934071196672e-06,0.0029793694934971,0.0006513691692049406,0.0003830997213695223,0.0002885167760524609,0.00011087660324449188,8.17605312764381e-05,7.130932394478777e-05,3.766983387446673e-05,2.1334904508892925e-05,3.143811123679513e-05,1.1953847217264812e-05,1.6630174854981306e-06,3.3034274053989066e-06,2.232022879411488e-06,1.215775448315526e-06,1.4320460479666508e-06,7.851684102888612e-07,1.4264524139662174e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,0.0023495854484572,0.0006952681569861638,0.00017615831340123125,0.00013358961586532712,4.9965054462268646e-05,3.865729730939486e-05,3.544939218070407e-05,1.652216045044952e-05,8.286140435131983e-06,2.4349682234969805e-06,1.1115077569456844e-06,4.416767325210458e-07,1.4747477692367283e-06,8.8423411881422e-07,1.4754429997765328e-06,3.4669013260213437e-06,1.9914249023145203e-06,2.958431295496667e-07,0.0117473526226133,0.0033280377314109,0.0010587403863635,0.0008821869247988585,0.0002822453358361395,0.00017469201889578104,0.00019381140657119387,0.00012686879142729128,7.223586235591697e-05,0.1206637446345345,0.0882205009961936,0.040524995587613,0.052727647049867,0.0186828852390981,0.0117400169224514,0.0081590933537125,0.0047827609572288,0.0032306394062198,0.071123713037799,0.0263760035391921,0.0158442746507326,0.0087753728191777,0.0041783342169924,0.001230708925035,0.0012076305714213,0.00091151825358269,0.00032430729469038014,0.1366070827509949,0.1002094450755083,0.0842157792831822,0.1426542489634679,0.1022640766610882,0.0896210924364785,0.1484755216136835,0.1821405181998986,0.0983690174387698,0.0003708816197281666,5.883293585124612e-05,3.750513003097922e-05,2.9256080189554723e-05,1.7948539678513953e-05,8.946309350221782e-06,7.11469913738938e-06,6.895191106082166e-06,1.6871221362180222e-06,0.0023839631134681,0.0005687720668277052,0.0005618170703540698,0.0004497652089128224,0.0002580951305048984,0.00020775951168874884,0.00013095792805346737,6.551042218024675e-05,6.864784650501326e-05,0.00016488677388893204,2.0527135625059145e-05,1.1186703474663773e-06,1.573803380949812e-06,1.0444644615859031e-06,2.952707731651572e-07,5.18562153217772e-07,2.232277935831917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,0.001196112400415,0.0009296213095160678,0.0007442642116970433,0.0014858990461097,0.0015250663478193,0.0016359544859602,0.0021084575741812,0.0015123091674751,0.000652990506452511,0.0139246019264946,0.0066190962831011,0.0100411126821075,0.0231367379580996,0.0454941251565276,0.0646337908341357,0.1240424811104372,0.1575024659096278,0.0573863515871586,0.0018226191729636,0.0012799076309875,0.0014227070815921,0.0029721484961487,0.0033790360233423,0.0045628408986872,0.0098199621526325,0.0181423139614508,0.0086755866620151,0.1323273760778119,0.1510010746968535,0.1509537046798548,0.3548033302710702,0.3977775205241627,0.4742791905202921,0.53283667981548,0.3981268256376959,0.1374804655355171,0.000750222888783265,0.0008951811984997884,0.0010940388276688,0.0021297254503964,0.0035812466515207,0.0013826533534365,0.00131155598625,0.0013134878085108,0.00039155362061061216,0.0460860417344558,0.0532890621308947,0.0897903340570262,0.194881783329072,0.2026855684254745,0.2511035128952659,0.5052026233856342,0.7042459763711321,0.1681061616284964,3.791195066327191e-05,2.90869695334095e-05,2.230590907714713e-05,2.2466587850544784e-05,4.683122678272866e-05,5.1154603220027184e-05,0.0001037619390871214,0.00013809045449875157,3.6824189038497934e-05,1.592801126548693e-07,0.0,7.930254497523492e-08,3.173286131641362e-07,3.17347286227232e-07,3.95022127008815e-07,1.584413169553045e-07,7.945856594915314e-08,0.0,6.708048288232908e-05,5.3045018368891306e-05,3.730202465135335e-05,4.917386024061443e-05,4.612440436346788e-05,3.268640435294401e-05,3.459845939346451e-05,2.1056736322577763e-05,8.402124720419124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,0.000427494310047468,0.0006311265743075096,0.0003378516524224393,0.0003850106622221061,0.000455569933747926,0.00016933592378049468,0.00024580806172039337,0.00017290805221052756,0.00015967609945033475,0.0018647463802798,0.0031693348108149,0.0033156328777533,0.0077433656931665,0.0182186552108961,0.0145767102996078,0.0814589129232811,0.2818094206731381,0.3429872302353015,0.0025975953435176,0.004620678104655,0.0030403281452726,0.0041410828858541,0.0066130566654267,0.0028380783151391,0.0058638095268255,0.0064326736467963,0.0066444884473877,0.0077678926099906,0.0114867028611693,0.0071826097911688,0.0102105455727727,0.0152545249102535,0.0058606196142033,0.00788259822464,0.0049292704603538,0.0059108957718215,0.00017385736808961383,0.0002694803725873385,0.0001800232807553925,0.0002876884696192405,0.000340785340383757,0.00017792023504578462,0.00033055308166790744,0.000273430079197781,0.0002713962052650668,0.0117202711452645,0.0218194791089253,0.0193677732957313,0.0363716910692418,0.0680369321487723,0.0440348393252535,0.1700045195751698,0.2993315998872538,0.2979974302286453,0.0001971015606893148,0.0003596480346936747,0.0002344006773814927,0.0004080547135771161,0.0007763003515524015,0.0004876156577902393,0.0022555737409401,0.002654377261778,0.002374576839798,8.42151066393626e-06,1.4006926178922184e-05,1.0731070830161116e-05,7.714294788740972e-06,1.3831941437558726e-05,5.764097963378845e-06,8.245205663115485e-06,3.990365271988594e-06,6.651527755252573e-06,0.0050285051626683,0.0092274352873148,0.0058894618770249,0.0094026212192745,0.0129552210519535,0.0053006742068603,0.0103457380843164,0.0082232734673243,0.0091825340155571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.0304167045667436,0.0257018860185514,0.0143736975134046,0.0248655055039125,0.0319457328889739,0.0239136631750757,0.0277323632664659,0.0163210484305093,0.0047300066210273,0.0842833468111162,0.1476406210709192,0.1612475844414658,0.4640762863561143,0.8838235369410802,0.9700488384066378,1.982399907591583,4.500353784000641,3.8067690814338335,0.0291131921757545,0.0304669532815507,0.0225213135148052,0.0329360408862424,0.0443641348893986,0.0254851376329103,0.040289667556895,0.0677865079754086,0.0529813421374751,3.791174628877543,3.913087014045804,2.3747542361218885,3.339227728434265,3.5810816733349244,2.000719454974889,1.2436264746709769,0.756692188373286,0.312368236778529,0.0107840080215637,0.0065168349355742,0.007476033211243,0.0158637316047934,0.0157488322957951,0.008192197241588,0.0164644677008274,0.0129460581186249,0.0024743756455747,0.3063196329661393,0.3882770115985204,0.4188595135415785,0.8985028166508432,1.0691173608393711,0.98439648758947,1.4898458336294351,2.397512084886524,0.97817825072912,0.0011846795904043,0.0015696669482864,0.0013333266066214,0.002365579009373,0.0050689882868887,0.0054695883619232,0.0133733882793602,0.0134274770966229,0.008252922813877,0.00013391477111923678,0.0001956082364884537,0.00015108128417137202,0.00013122680613345298,0.00016830919250271207,6.055148570283109e-05,6.211282641288562e-05,4.223178287046538e-05,2.4786356895622155e-05,0.014681017407392,0.0163487272723034,0.0127268878737354,0.0211318148889923,0.0410081456683522,0.0336787358512518,0.0613256025422566,0.0535909835736941,0.0255240660389228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0014122419429449,0.0015039708068584,0.0010278685517423,0.0029357601120275,0.0041875683055184,0.0036344595542988,0.0064150427508468,0.0048744742706258,0.001447334473287,0.0029572429336521,0.00453844094938,0.003860035382119,0.0148901326791831,0.033378568250987,0.0279547815125555,0.0835165142822532,0.1986746198776716,0.0469230520321731,0.0007778144567865298,0.0005631220643974802,0.00031949397496684723,0.0010539863446722,0.0011959322702168,0.000606762919078637,0.0012561474066387,0.0018986932299085,0.00045418469478992096,0.0378366948714984,0.0402474512637648,0.0244070083065868,0.0641161099727795,0.0929789719254527,0.07665800993001,0.1053050989526374,0.0835005555312083,0.0230388136556475,2.917328191099453e-05,3.378392417564176e-05,2.712065595819896e-05,6.979076601973421e-05,9.534777208131118e-05,8.218407938608264e-05,0.000199352015847363,0.0001778150488794838,4.432893240330121e-05,0.00046178862938171057,0.0005659842567492955,0.0003447432574650596,0.000862699297369281,0.0010872994518331,0.0009620990359328972,0.0019428958859718,0.0038480149469517,0.0006671688734176577,9.711087842625116e-05,0.00015618778888048558,0.00011543724146624933,0.0004830150651012927,0.0009659835937397104,0.0007634295158093031,0.0016853206360208,0.0016445809470251,0.0004607057409353499,0.0,0.0,0.0,0.0,0.0,0.0,8.212312962996293e-08,0.0,0.0,0.0009631237254522244,0.0007007588086597083,0.0004898490931963983,0.0017076050998626,0.0032487415875898,0.0032658727386906,0.0073650804200816,0.0075903631749589,0.0022527005434889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fed States of Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,7.540070662034784e-05,9.570082012193298e-05,7.230719114274695e-05,0.0001787516717215277,0.00020175756380624244,0.0002013909619763837,0.0004841875937033507,0.0020609316279627,0.0030215734539966,0.1483242856845,0.1950130479274237,0.1657205529712703,0.4077504751728973,0.5911172266731425,0.5496851566146223,1.579677094128096,5.885529131083292,29.14638347346701,1.1559127344185072e-06,2.1315684364253684e-06,1.954657804503768e-06,3.3778037291654077e-06,4.713973851266928e-06,3.4674679127988384e-06,4.801302196710822e-06,6.58530014874259e-06,4.804645804767915e-06,4.490953052993518e-06,5.4589450684261465e-06,3.521997022915002e-06,1.0125702168295447e-05,7.823379652570432e-06,6.691856320628631e-06,1.0566132324640876e-05,1.1714775740338556e-05,7.747103481392514e-06,0.000606002791158744,0.000923823542472616,0.0007039579757992991,0.0015920848373709,0.0019772023206789,0.0014079369101443,0.0014857454857377,0.0012573721514068,0.0006120270363024974,8.89114275537395e-08,5.335109776183344e-07,6.227574971262584e-07,2.313126607589311e-06,4.092276363110159e-06,4.004395613321776e-06,8.810112497315004e-06,1.4060467030674316e-05,3.1160274645003483e-06,0.00017001873337113584,0.0002238738928343709,0.00021658088714912976,0.0007136212828538981,0.0011028905614476,0.0012012631336022,0.0029769468662234,0.0050957893639512,0.0059521046345993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40444866620219e-05,9.262994993573624e-05,6.14615968499981e-05,0.0001104919873071708,0.0001204680265871616,7.878155238216777e-05,9.621342224981647e-05,0.00010484913337548137,7.894153782217472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,0.0004178883016143575,0.0005794188243142757,0.000193182365965035,0.0002192994348456913,0.00020358382986248048,0.0002042504778943584,0.00030998907980599107,0.00014620371833650976,0.00012111722652930752,0.0112513756411444,0.0175985124528937,0.0177961746812855,0.0453906722695252,0.0659817033529503,0.1318789912555102,0.4206662750922705,0.7328026446980662,7.135928470909303,0.0002491907902109227,0.00040965786072646055,0.0003829456681963134,0.0010240576001792,0.00135170097872,0.0020539988544437,0.0048417003161724,0.0028045476339657,0.014281721373913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003996316932244781,0.0007937306193652233,0.000730007200813866,0.0014769913433042,0.0015716124048052,0.0019669563655503,0.0021312815493608,0.0007032087626739678,0.0073765662183726,2.286174105847749e-05,4.297941088537982e-05,1.7298371737695106e-05,3.730212956298829e-05,4.713119363941587e-05,4.608117628635e-05,4.2877517434192217e-05,2.0018632589824392e-05,3.368342490261966e-05,0.00016297518562380202,0.0002332908751349257,0.0001955777244666191,0.000539286417644932,0.0008857594716651403,0.0014907751156381,0.0062102552643736,0.0047178187349056,0.0038905386992896,4.129634209704136e-05,8.465528187621336e-05,7.272869907382074e-05,0.00016594796115043664,0.00016090801360491014,0.0001971444522297361,0.0003404634920143809,0.0005143419518468723,0.026076705287189,0.0015920422142785,0.001979293545838,0.001644658116153,0.0044708013394937,0.0066818685730116,0.009057793738363,0.0203278303904887,0.0144458363993785,0.0143989804790941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
